transaction_id,amount,failure_reason,attempt_number,risk_score,risk_level,root_cause,cause_category,root_cause_confidence,recovery_probability,recovery_direction,decision,decision_confidence,decision_reason
TXN_009244,4398.34,bank_timeout,1,0.7193,CRITICAL,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8889,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009245,1087.38,authentication_failure,1,0.5854,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.5018,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
TXN_009249,3008.55,expired_card,3,0.4077,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,0.99,0.0401,alternate_payment,alternate_payment,0.95,Maximum retry threshold reached; another payment method is preferred.
TXN_009251,3185.76,bank_timeout,1,0.5493,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7094,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009253,6988.62,insufficient_funds,1,0.6184,HIGH,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.3241,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009261,842.59,bank_timeout,1,0.5478,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.6802,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009267,3406.11,bank_timeout,1,0.5317,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7956,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009269,2659.03,network_error,1,0.5791,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8358,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009273,17756.75,network_error,1,0.5956,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7168,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009280,902.63,expired_card,1,0.6268,HIGH,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.405,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009282,2319.25,insufficient_funds,3,0.346,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.97,0.0346,alternate_payment,alternate_payment,0.95,Maximum retry threshold reached; another payment method is preferred.
TXN_009288,1199.46,bank_declined,1,0.6433,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.6155,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009292,1315.53,bank_timeout,1,0.6074,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7934,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009296,5822.53,authentication_failure,1,0.5839,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.4524,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_009298,1177.4,network_error,1,0.6043,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7467,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009306,2697.0,insufficient_funds,2,0.5251,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.2739,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009312,1241.67,bank_timeout,1,0.7028,CRITICAL,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8746,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009314,2293.13,authentication_failure,1,0.6808,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.5785,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
TXN_009315,8145.52,bank_declined,1,0.5195,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.5003,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009316,13633.0,network_error,2,0.628,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.5736,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009318,1370.11,network_error,1,0.5529,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7354,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009322,4170.93,bank_declined,1,0.6522,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.538,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009335,1373.57,insufficient_funds,1,0.4707,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.2907,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009353,2934.91,bank_declined,3,0.4505,MEDIUM,Bank declined the payment,BANK_DECLINE,0.94,0.2003,alternate_payment,alternate_payment,0.95,Maximum retry threshold reached; another payment method is preferred.
TXN_009357,1353.15,bank_timeout,1,0.6914,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8764,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009358,10459.46,authentication_failure,1,0.5441,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.417,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_009359,6070.09,insufficient_funds,1,0.6376,HIGH,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.4361,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009360,1299.79,expired_card,1,0.5182,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.2433,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009364,3323.65,bank_timeout,1,0.6757,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8118,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009365,8791.31,authentication_failure,2,0.5154,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.2165,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_009367,286.01,bank_declined,1,0.5277,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.4376,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009384,360.11,bank_declined,2,0.5307,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.3379,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009385,2160.3,expired_card,1,0.6265,HIGH,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.3855,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009387,2354.45,bank_timeout,1,0.7006,CRITICAL,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8749,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009391,4351.26,expired_card,3,0.3495,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,0.99,0.0256,alternate_payment,alternate_payment,0.95,Maximum retry threshold reached; another payment method is preferred.
TXN_009392,2110.48,bank_declined,1,0.5758,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.5627,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009396,1846.89,bank_timeout,1,0.6255,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8119,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009398,6610.7,bank_timeout,1,0.5246,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.6431,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009399,5690.25,bank_timeout,1,0.6227,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.757,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009401,9027.57,authentication_failure,1,0.6784,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.6001,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
TXN_009402,2871.52,bank_declined,1,0.48,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.3243,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009406,866.15,bank_declined,1,0.6059,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.6237,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009407,6451.4,authentication_failure,1,0.6943,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.693,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
TXN_009408,685.0,bank_timeout,1,0.5395,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.6833,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009414,8723.54,authentication_failure,1,0.5916,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.5145,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
TXN_009420,510.78,expired_card,1,0.5282,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.2536,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009421,7602.38,bank_declined,1,0.5619,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.4889,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009423,5970.19,bank_declined,3,0.5317,MEDIUM,Bank declined the payment,BANK_DECLINE,0.94,0.1477,alternate_payment,alternate_payment,0.95,Maximum retry threshold reached; another payment method is preferred.
TXN_009438,3926.91,network_error,1,0.5755,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7385,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009439,9583.62,bank_declined,1,0.5088,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.3981,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009444,1827.77,bank_timeout,1,0.6261,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7397,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009445,7680.12,expired_card,1,0.6211,HIGH,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.3387,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009446,5102.82,bank_declined,1,0.4576,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.4499,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009459,4361.87,bank_timeout,1,0.5346,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.6831,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009460,1964.73,network_error,1,0.5742,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7314,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009469,1977.56,network_error,1,0.5683,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7295,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009473,1058.54,insufficient_funds,1,0.5983,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.4229,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009474,10857.18,bank_timeout,1,0.6311,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7853,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009476,6522.3,bank_declined,2,0.5209,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.2712,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009481,5047.15,bank_declined,1,0.6422,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.5434,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009483,3805.88,bank_declined,1,0.5494,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.4815,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009488,807.21,bank_declined,3,0.4012,MEDIUM,Bank declined the payment,BANK_DECLINE,0.94,0.0962,alternate_payment,alternate_payment,0.95,Maximum retry threshold reached; another payment method is preferred.
TXN_009489,8155.65,bank_declined,1,0.5906,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.6282,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009492,4402.92,network_error,1,0.7018,CRITICAL,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8117,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009493,687.14,bank_declined,2,0.3791,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.1945,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009494,2770.95,bank_declined,2,0.434,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.1512,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009495,1803.72,bank_timeout,1,0.6985,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8647,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009496,3923.22,insufficient_funds,2,0.4455,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.0946,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009498,6787.16,authentication_failure,1,0.5573,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.533,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
TXN_009501,1952.69,insufficient_funds,1,0.4342,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.2754,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009502,3442.7,bank_timeout,1,0.5903,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7065,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009509,767.08,bank_timeout,1,0.6366,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8469,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009517,1814.54,network_error,1,0.5052,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.67,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009519,2167.34,bank_declined,1,0.5455,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.4353,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009531,7095.02,bank_timeout,1,0.7163,CRITICAL,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8655,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009535,1036.49,bank_timeout,1,0.5223,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.6771,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009536,5816.99,bank_declined,1,0.647,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.5272,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009542,3618.99,bank_declined,2,0.4831,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.2136,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009543,922.65,expired_card,1,0.5811,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.3402,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009548,6353.45,expired_card,1,0.6005,HIGH,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.3161,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009550,3985.06,authentication_failure,3,0.4266,MEDIUM,Payment authentication failed,AUTHENTICATION,0.91,0.128,customer_action,stop,0.96,Maximum automated retry threshold has been reached.
TXN_009552,2526.27,authentication_failure,1,0.5551,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.4201,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_009553,1452.06,network_error,2,0.4376,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.4516,retry,send_reminder,0.76,Recovery probability is moderate-low; customer engagement is preferred over another immediate retry.
TXN_009558,883.65,bank_declined,1,0.5009,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.422,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009559,1494.28,bank_timeout,1,0.6895,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8679,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009562,1364.31,bank_timeout,1,0.5787,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7745,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009564,12024.56,authentication_failure,1,0.6563,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.5491,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
TXN_009569,4829.45,network_error,1,0.6609,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8284,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009571,9232.03,network_error,1,0.4815,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.6726,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009572,7793.93,expired_card,1,0.5394,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.2427,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009576,1478.52,bank_timeout,1,0.6601,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8447,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009578,1578.3,bank_timeout,2,0.4772,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.4614,retry,send_reminder,0.76,Recovery probability is moderate-low; customer engagement is preferred over another immediate retry.
TXN_009582,998.53,network_error,1,0.574,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7472,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009586,4898.35,bank_timeout,1,0.5549,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.6551,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009589,3294.22,network_error,1,0.5527,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.666,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009590,1232.57,expired_card,1,0.5787,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.4215,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009593,1228.09,bank_declined,1,0.4567,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.4761,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009595,1240.45,authentication_failure,1,0.6728,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.5945,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
TXN_009596,6075.45,network_error,2,0.6166,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.6127,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009598,2721.8,bank_timeout,1,0.684,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8451,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009603,1715.98,bank_timeout,1,0.507,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.667,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009606,650.88,authentication_failure,2,0.5477,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.3257,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_009608,2966.65,network_error,1,0.662,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8313,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009614,6665.83,insufficient_funds,1,0.4899,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.2112,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009615,6000.1,network_error,1,0.5373,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.6702,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009616,1752.21,expired_card,3,0.4111,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,0.99,0.0671,alternate_payment,alternate_payment,0.95,Maximum retry threshold reached; another payment method is preferred.
TXN_009621,2133.43,network_error,1,0.6039,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7657,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009622,2264.08,network_error,1,0.6347,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8863,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009628,1462.37,bank_declined,1,0.5759,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.4883,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009631,2206.95,bank_declined,1,0.491,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.3777,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009633,10097.36,network_error,2,0.6437,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.6159,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009634,562.02,bank_declined,1,0.5436,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.5816,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009636,1822.48,bank_timeout,2,0.5478,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.521,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009637,2139.63,bank_declined,1,0.5483,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.4331,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009642,4470.76,insufficient_funds,2,0.5002,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.1361,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009645,3234.5,bank_timeout,1,0.6114,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8293,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009647,2450.55,authentication_failure,1,0.4617,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.4541,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_009649,512.14,bank_declined,1,0.4303,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.3318,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009661,4616.29,expired_card,2,0.5598,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.1655,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009662,3756.46,expired_card,2,0.3447,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.0659,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009680,6308.42,bank_timeout,1,0.574,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7326,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009681,7100.76,bank_timeout,1,0.6159,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7304,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009685,1891.77,network_error,1,0.5523,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7231,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009687,5075.28,bank_declined,1,0.6852,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.602,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009689,2971.87,bank_timeout,1,0.5165,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.6064,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009691,887.94,expired_card,1,0.6316,HIGH,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.3935,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009693,2517.74,insufficient_funds,2,0.4707,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.1152,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009696,3700.2,bank_declined,2,0.5934,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.3326,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009697,3838.53,bank_timeout,2,0.4875,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.5834,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009703,834.83,bank_timeout,1,0.4388,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7081,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009704,6994.5,bank_timeout,1,0.5177,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.6645,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009709,1992.38,network_error,1,0.5184,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.5996,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009715,2045.81,bank_declined,1,0.4664,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.4139,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009717,944.16,bank_timeout,1,0.6816,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8903,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
